gauge_id,p_mean,pet_mean,aridity,moisture_index,seasonality,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,sgr_dk_sav,nli_ix_sav,glc_pc_s03,pet_mm_syr,swc_pc_s09,ele_mt_smx,tbi_cl_smj,swc_pc_s01,swc_pc_s02,swc_pc_s03,swc_pc_s04,swc_pc_s05,swc_pc_s06,swc_pc_s07,swc_pc_s08,crp_pc_sse,glc_pc_s22,glc_pc_s20,wet_pc_sg1,wet_pc_sg2,pac_pc_sse,swc_pc_s10,swc_pc_s11,swc_pc_s12,clz_cl_smj,gwt_cm_sav,glc_pc_s18,hft_ix_s93,glc_pc_s15,ire_pc_sse,glc_pc_s16,glc_pc_s14,glc_pc_s12,kar_pc_sse,slp_dg_sav,glc_pc_s19,tmp_dc_s07,tmp_dc_s08,tmp_dc_s05,tmp_dc_s06,tmp_dc_s09,for_pc_sse,aet_mm_s06,aet_mm_s05,aet_mm_s08,aet_mm_s07,aet_mm_s09,tmp_dc_s10,tmp_dc_s11,aet_mm_s02,aet_mm_s01,tmp_dc_s12,aet_mm_s04,aet_mm_s03,lit_cl_smj,tmp_dc_s03,tmp_dc_s04,tmp_dc_s01,tmp_dc_s02,cls_cl_smj,pre_mm_syr,rdd_mk_sav,ele_mt_smn,pnv_pc_s09,wet_cl_smj,pnv_pc_s11,pnv_pc_s12,pnv_pc_s10,pnv_pc_s14,cmi_ix_syr,pet_mm_s11,pet_mm_s12,pet_mm_s10,tmp_dc_smn,wet_pc_s08,wet_pc_s09,slt_pc_sav,wet_pc_s01,hdi_ix_sav,wet_pc_s07,fec_cl_smj,glc_cl_smj,swc_pc_syr,hft_ix_s09,soc_th_sav,gdp_ud_sav,gdp_ud_ssu,tmp_dc_smx,cly_pc_sav,pet_mm_s02,pet_mm_s03,pet_mm_s01,snw_pc_smx,ppd_pk_sav,pet_mm_s08,aet_mm_s11,pet_mm_s09,aet_mm_s10,pet_mm_s06,pet_mm_s07,aet_mm_s12,pet_mm_s04,pet_mm_s05,inu_pc_slt,ero_kh_sav,aet_mm_syr,cmi_ix_s10,cmi_ix_s11,cmi_ix_s12,ari_ix_sav,tmp_dc_syr,tec_cl_smj,inu_pc_smn,pnv_cl_smj,pre_mm_s08,pre_mm_s09,run_mm_syr,pre_mm_s06,pre_mm_s07,pre_mm_s04,pre_mm_s05,snd_pc_sav,pre_mm_s02,pre_mm_s03,ele_mt_sav,pre_mm_s01,urb_pc_sse,lka_pc_sse,pre_mm_s10,inu_pc_smx,pre_mm_s11,pre_mm_s12,cmi_ix_s07,cmi_ix_s08,cmi_ix_s05,cmi_ix_s06,cmi_ix_s09,cmi_ix_s03,cmi_ix_s04,cmi_ix_s01,cmi_ix_s02,pst_pc_sse,dis_m3_pmn,dis_m3_pmx,dis_m3_pyr,lkv_mc_usu,ria_ha_usu,riv_tc_usu,pop_ct_usu,gauge_lat,gauge_lon,gauge_name,country,area
il_17117,1.245904175,5.415997262,4.347041586,-0.592593653,1.270538388,0.065229295,1.585690516,0.821081451,10.51358457,151.39644631927516,4160.130780757628,1.5464192040397582,1324.1011092277276,8.72679039798012,871.0323470147589,12,57.47257938676283,77.47714370962413,83.66207922642579,73.2914668934651,52.01369296858391,34.009128645722605,21.28233824774249,13.004564322861306,71.17506557172167,0.0,0.0,0.0,0.0,0.0,7.277773924881186,14.550983526901064,33.3706123329607,12,499.2439021723527,64.61038907623669,263.3231619224998,0.0,1.639257612119275,0.8241931289209451,2.097402730940824,28.824193128920943,99.99999999999996,91.50304704807724,2.3706123329607034,245.1674195247137,249.8896455998326,204.62100032067403,229.6255646435353,234.7138387287536,1.5464192040397582,53.01369296858391,79.56924081834629,20.004564322861302,34.009128645722605,11.004564322861304,212.99161265363475,171.35766066373412,41.736660343060095,27.190241139020333,122.45049907181364,86.6620792264258,72.56998211770365,5,124.90407986777387,161.2648222556546,101.72370867383351,107.17728946979376,89,545.5295058070319,3172.9344838158654,231.71370224054195,7.923078458576496,13,80.21016690803604,11.86675463338744,0.0,0.0,-58.89346862333655,66.63469328925797,47.185676816159024,105.36604801009938,101.72370867383351,0.0,0.0,34.54641920403975,0.0,851.8343410859479,0.0,436,18,39.55554784976236,286.8872358229047,17.184935516801666,6865.432777498469,1432872558.0321,249.8896455998326,25.81962880605964,53.90790289127784,87.00530562221864,46.185676816159024,0.0,605.0688372431147,159.82419312892094,10.546419204039758,131.54641920403975,8.0,168.99543567713863,173.27320960201985,15.64382193498058,121.91246721413911,161.81506448319834,19.305831809267755,4129.034620095091,459.50137857050674,-88.45358079596024,5.657514903564505,58.10653137666343,41.55554784976236,180.53803185767447,791,0.8196288060596375,11,0.0,0.0,193.47997020277631,0.0,0.0,20.18037119394036,4.726790397980121,39.90716159192048,107.3005955391877,80.76786930373187,559.0142062500308,136.21380405268422,27.91844478357655,0.0,12.546419204039754,6.213804052684242,71.01443426794127,113.40404519170455,-99.99999999999996,-99.99999999999996,-97.27320960201986,-99.99999999999996,-99.99999999999996,-6.237436318486781,-83.26864527915855,66.0091286457226,49.10579007730607,17.532726235455833,0.127,5.556,1.625,0,31.486,81.169,121.738,32.0718534,34.94641642,SHILLO - LOD-ROSH HA'AYIN ROAD,Israel,355.79020663032566
il_17123,1.251110883,5.40279603,4.318399035,-0.589456298,1.277931095,0.065229295,1.583056478,0.820876112,10.49256343,151.63952601462722,4151.411247886887,1.533033463672366,1323.6692265438471,8.733483268163816,873.169087375259,12,57.44009606239132,77.4539112210132,83.66817618412654,73.32177736632373,52.04144547586567,34.027630317243776,21.294147049079964,13.01381515862189,71.26876575429341,0.0,0.0,0.0,0.0,0.0,7.280331890458073,14.546848622294256,33.3463988178028,12,500.3972486954613,64.68047165613349,263.00382972400246,0.0,1.5991003910170982,0.8133653541304404,2.079882085966623,28.81336535413044,99.99999999999996,91.7010643895923,2.3463988178028066,245.07687322020183,249.7965413297438,204.5438397565295,229.55765491515132,234.6099066838742,1.533033463672366,53.04144547586567,79.60210925678182,20.013815158621888,34.027630317243776,11.013815158621888,212.8902385743324,171.22282223351326,41.67898247698371,27.14594901331135,122.28888916085796,86.66817618412654,72.51997814835794,5,124.7558556971856,161.1567553061685,101.55540589269415,107.0223724290218,89,545.4054586688277,3176.562149190076,233.6264969724681,7.728985223249309,13,80.49757521187097,11.773439564879704,0.0,0.0,-58.89248759678958,66.58528523239521,47.13213385468946,105.3325836591809,101.55540589269415,0.0,0.0,34.53303346367236,0.0,851.400001786588,0.0,436,18,39.56066378091614,286.5823068740956,17.214264963113337,6812.753196282596,1402990545.2831595,249.7965413297438,25.799550195508544,53.851801964231385,86.93168405019799,46.13213385468946,0.0,601.5011425558638,159.8133653541304,10.533033463672364,131.53303346367235,8.0,168.98618484137808,173.26651673183616,15.612915549638988,121.86561712285328,161.78573503688665,19.32706576201088,4128.325861011627,459.4046988255202,-88.46696653632762,5.654361025504663,58.10751240321039,41.560663780916144,180.42327203800468,791,0.7995501955085491,11,0.0,0.0,193.2173348438084,0.0,0.0,20.200449804491445,4.733483268163817,39.93393307265526,107.34940768356748,80.85781969576082,561.6204285499367,136.1328936979969,27.76114409287275,0.0,12.533033463672362,6.132893697996934,70.95931436744178,113.27884271130829,-99.99999999999996,-99.99999999999996,-97.26651673183618,-99.99999999999996,-99.99999999999996,-6.073864354437174,-83.25270157321428,66.02763031724376,49.18964351163427,17.491587987806692,0.127,5.556,1.625,0,31.486,81.169,121.738,32.06946496,34.96075224,SHILLO-DIVERSION TO QUARRY,Israel,352.54370085580626
il_17135,1.111845311,6.017677618,5.412333493,-0.691365562,0.99424314,0.06495551,1.611205433,0.828131417,10.89018902,123.35296923813527,4803.2520420911305,4.498573849999967,1342.515956055797,8.403970924959324,700.6958938863615,12,60.23714578141903,79.02878020697042,83.09784278638743,71.1178611043409,50.4450256141013,32.7921681832426,20.371305360434555,12.768749539802862,60.60076052327893,10.162730818226162,0.0,0.0,0.0,0.0,7.2912454960421025,15.14396842663366,35.19748366912487,12,408.0374108735997,49.62941178673921,288.22641259261644,0.0,4.6832165706464615,2.608708093425865,1.5235569242141704,29.33333642056404,93.72901202020807,70.03437501877082,2.464114175573559,250.9475762007856,256.4012602263427,209.1544013175143,233.536525069403,242.13579598654863,4.498573849999967,50.942507717242975,77.23436497821127,19.26623164294454,32.919089073803235,10.76874953980286,219.422407063638,179.71779973153565,45.51914617884432,30.27916199847214,132.69170790718758,85.719636113051,75.54594189247332,5,134.88712907573603,168.4787511252618,112.62113107825078,117.49418693239318,89,552.4837674797158,3289.465381244979,103.28085922634112,25.009294798656107,13,67.65565487973112,7.335050321612773,0.0,0.0,-58.89154921232073,69.65105856705168,50.219377352789486,106.80811583124466,112.62113107825078,0.0,0.0,35.05269460505172,0.0,872.3820773198216,0.0,436,18,39.52324010409274,309.91849908424143,15.128313467408448,11429.008895518127,3073802612.1605525,256.4012602263427,26.52736982967986,57.38884821809444,91.27574466971032,49.20834857117303,0.0,993.8120127118398,159.329394697293,11.361338030784712,131.7264375018974,8.0,167.98977145665154,171.9564941272006,17.86118274673472,124.19436349969192,162.34178209020496,24.530714681989547,3476.1932271161336,465.26186411854127,-87.13614407235697,7.150032794850968,58.65617974910994,41.28042710458795,188.02655809392743,791,6.421456973071794,11,0.0,0.1158921089441675,209.4304417785816,0.0,0.0,19.113313938546423,4.403970924959324,38.64036763401141,102.77317120397475,73.41724371487645,382.4033076404832,140.84354349424729,46.24494795346556,0.0,13.720043139233685,16.44932037464794,75.49596500981447,122.34950633329116,-100.0,-100.0,-97.26319243364962,-100.0,-99.88410789105583,-18.17199499871048,-84.48804853118304,64.9608906093145,43.23526405594047,16.486314598387583,0.519,22.419,6.493,0,163.04,702.559,1027.285,32.10619345,34.83063492,YARQON - HERZLIA ROAD,Israel,940.570529822426
il_17144,0.813587269,6.763156057,8.312760432,-0.815625233,0.590632949,0.063518138,1.639575972,0.856536619,12.514,153.22406822579234,5834.397019337119,10.567824031072004,1396.914815502848,7.0,622.2779853071053,12,55.72870387571199,72.296527906784,75.567824031072,64.135648062144,45.13564806214401,28.567824031072004,17.999999999999996,11.0,57.678240310720014,0.0,0.0,0.0,0.0,3.8391201553600114,6.0,13.864351937855997,32.29652790678399,14,303.1483728783043,31.135648062144007,319.533103098912,0.0,9.914815502847963,17.974768217504014,2.567824031072002,35.18611162713597,97.406944186432,57.23032170896012,2.0,254.593055813568,259.16087984464,215.296527906784,238.296527906784,245.025231782496,10.567824031072004,46.70347209321601,70.703472093216,17.0,29.567824031072,8.999999999999998,224.16087984464,185.457407751424,45.02523178249599,30.160879844639982,139.32175968928,79.56782403107199,72.72870387571199,6,142.18611162713597,174.457407751424,119.61828759606396,124.186111627136,91,517.618287596064,2865.978657433475,90.75717132470425,49.98102170067184,13,50.01897829932816,0.0,0.0,0.0,-62.99999999999999,73.72870387571199,53.72870387571199,110.864351937856,119.61828759606396,0.0,0.0,34.432175968928,0.0,899.0,0.0,436,18,35.99999999999999,340.5331030989119,15.54259224857602,22110.56838133792,2242174655.960791,259.16087984464,27.728703875712,62.59305581356798,96.593055813568,53.59305581356798,0.0,1109.6608604813705,164.703472093216,10.864351937855997,135.135648062144,7.0,174.135648062144,178.271296124288,17.728703875711993,127.864351937856,167.135648062144,24.77916744070396,3161.91245123565,436.753935658208,-88.135648062144,-2.839120155360011,53.432175968928,37.00000000000001,193.457407751424,791,3.457407751423982,11,0.0,0.4321759689279977,215.025231782496,0.0,0.0,16.135648062144007,4.0,37.83912015536001,96.406944186432,71.11041627964802,292.69420079337664,129.593055813568,52.432175968928,0.8643519378559955,13.296527906783991,11.643519378559956,71.45740775142399,115.61828759606398,-100.0,-100.0,-98.0,-100.0,-100.0,-25.482639533919965,-87.43217596892801,58.56782403107201,34.67824031072002,16.29652790678399,0.184,6.965,2.111,1,40.469,126.686,327.449,31.95851271,34.90455999,AYYALON - LOD WEIR,Israel,284.1681202378176
il_17155,1.107762491,5.575768652,5.033361117,-0.657206761,1.105888503,0.063791923,1.571669477,0.831211499,10.81389136,176.0537916489381,5195.394358519645,2.173569214318072,1362.9266963205362,7.874917707731096,792.9744308642697,12,58.54749941482232,77.29733483028451,82.67192336893999,71.12442395411766,50.249506246386574,32.49967083092438,19.7498354154622,12.749835415462192,58.93851639844901,0.0,0.0,0.0,0.0,0.0,6.874917707731096,14.547499414822322,33.672581707091226,12,426.223346817596,50.29126971221018,283.3136912310311,0.3752468768067115,1.7511520917646533,0.2501645845378076,7.904342832204124,32.803070779283225,100.0,89.26264300060163,6.20233600063987,248.7682388748871,253.64315658261816,208.9705748755269,232.9705748755269,238.893321167156,2.173569214318072,51.249506246386574,77.99934166184876,18.74983541546219,32.49967083092438,10.74983541546219,217.76823887488712,177.69098516651613,44.29799316843574,29.172910876166835,130.06623204332283,86.12442395411766,74.67258170709121,6,131.76889721303831,166.59598633687145,109.44147892012954,114.76889721303831,91,548.0034317654694,3871.708756180648,142.38311692581192,10.208919382152176,13,65.79932885557776,23.53925117709237,0.0,0.0,-59.82774746198438,70.29799316843574,50.29799316843575,108.5003291690756,109.44147892012954,0.0,0.0,34.0,0.0,898.9999999999998,0.0,436,18,39.1722525380156,306.39028660125086,17.952171416102058,7504.315591553754,370674614.5083818,253.64315658261816,26.500329169075616,57.548157752973545,91.12574063042014,49.423075460704645,0.0,559.6541978715027,163.57758287744656,10.250164584537808,133.57758287744656,7.874917707731096,172.57758287744653,176.45250058517766,16.922746291629032,125.04782858389794,165.25016458453777,30.87214428041292,4584.947469168093,460.9863449823469,-88.32741829290877,2.2672513676602555,58.17225253801561,40.17225253801561,186.14348575169385,791,2.5016458453780763,11,0.0,0.0,215.26790970581143,0.0,0.0,18.17225253801561,4.0,39.49967083092439,105.79634732305766,79.18393254121496,459.0923014456847,135.4873324895738,42.70748164197602,0.0,12.79766399936013,16.373131787639764,72.01774512127366,120.8154091206338,-100.0,-100.0,-97.54749941482233,-100.0,-100.0,-12.489307504027495,-85.2501645845378,63.37458853865547,44.99868332369754,22.47024570645135,0.15,6.164,1.935,0,40.559,138.279,149.801,31.98416293,34.9057251,NATUF - EL-AL JUNCTION,Israel,241.98803412142405
il_17162,0.839181383,5.58757974,6.65836952,-0.755350259,0.80339121,0.063107461,1.628975265,0.852429843,12.10301263,58.0,5291.0,8.0,1395.0,8.0,452.00000000000006,12,61.99999999999999,78.0,80.0,67.0,47.0,30.0,19.0,12.0,47.0,9.0,0.0,0.0,0.0,0.0,7.000000000000001,15.0,36.0,14,261.0,26.0,301.0,0.0,10.0,4.0,5.0,33.0,93.0,38.0,17.0,257.0,262.0,215.0,238.0,249.0,8.0,48.0,73.0,18.0,30.0,10.0,226.00000000000003,189.0,51.00000000000001,35.0,144.0,83.0,78.0,1,147.0,177.0,126.0,130.0,91,552.0,2392.0,33.0,67.0,13,0.0,33.0,0.0,0.0,-60.0,75.0,56.00000000000001,111.0,126.0,0.0,0.0,35.0,0.0,899.0,0.0,436,12,38.0,334.0,12.999999999999998,22888.0,4124162048.0,262.0,30.0,64.0,99.0,55.0,0.0,1595.9149999999995,162.0,12.0,134.0,8.0,171.0,175.0,20.0,128.0,166.0,27.0,2672.0,465.0,-86.0,5.0,58.0,40.0,197.0,791,0.0,9,0.0,0.0,223.0,0.0,0.0,17.0,4.0,36.0,97.0,67.0,151.0,141.0,50.0,0.0,15.0,18.0,79.0,132.0,-100.0,-100.0,-98.0,-100.0,-100.0,-32.0,-87.0,61.00000000000001,33.0,23.0,0.069,2.738,0.8,0,14.19,35.509,180.49,32.00873513,34.91654654,BET ARIF - ROAD 46,Israel,83.49379466463124
il_17164,0.93752293,6.244531143,6.660670312,-0.759962909,0.770813677,0.064134155,1.635253054,0.845174538,11.63807729,160.45768603921258,5561.60334591672,6.711626919763534,1381.7988922533489,7.405381627668925,686.6348506767446,12,57.14424539838201,74.66961419890059,78.80296852409562,67.27963729787211,47.42988426482097,30.348886869684623,18.79800844150965,11.798008441509651,57.47615088634108,0.9821206647712962,0.0,0.0,0.0,2.008837804235891,6.405381627668925,14.214832644940406,33.02185272433979,14,352.6632982126968,39.42281189767513,304.30817385876486,0.2955367267346565,6.536712486212114,9.620870720383078,4.909865480059467,33.86823793690585,98.03253699452034,70.44811064254715,3.880431072423879,252.04708254111364,256.7354531224093,212.44336625827097,235.9132472913096,242.37146677364623,6.711626919763534,48.72562803227588,73.95525306533956,17.79800844150965,30.87900583664601,9.798008441509651,221.3555811223968,182.08403474453192,44.88849839914474,29.87261274789528,135.32742158192812,82.5267673112068,73.7388637707131,6,137.72549846176082,171.05253260710563,115.27506465186944,120.18262468097126,91,531.9559344626708,3314.584748666364,112.23552231784195,33.39877580441834,13,55.69445629009981,10.700333271503853,0.0,0.0,-61.53316353176079,72.25482941315803,52.26758422698624,109.82525039589908,115.27506465186944,0.0,0.0,34.25988482716288,0.0,898.9999999999999,0.0,436,18,37.4668364682392,325.90864260091536,16.488761058954957,15777.025595096497,1376560470.28201,256.7354531224093,27.19549841950469,60.446471659012765,94.26027947915004,51.826343659025305,0.0,854.359590122419,164.11990090022778,10.63601365123694,134.37978572739067,7.405381627668925,173.35427609973428,177.3383904484848,17.45821948233662,126.61881576192108,166.21234087112595,28.805748284765944,3753.635389224378,448.2255653227492,-88.1650393550721,-0.3482227540220879,55.66648336147932,38.46683646823921,190.29046937850987,791,3.955788160793969,11,0.0,0.2471300133346825,215.3381369780681,0.0,0.0,17.02005956166441,4.0,38.54461675333242,100.5346843975602,74.54056176762273,361.5532456678536,132.42652539366253,48.78373770237047,0.4687503990129678,13.14659006363225,15.312806503389124,71.92614921370203,118.4500595713763,-100.0,-100.0,-97.793565366022,-100.0,-99.9872451861718,-19.95765448293153,-86.46187638565323,60.71600405586895,39.14096432059327,19.02597097590208,0.333,13.402,4.123,1,86.524,308.69,480.826,32.00134564,34.86406859,AYYALON-AIRPORT,Israel,549.0020533691991
il_17168,0.911160849,6.341711841,6.960035487,-0.777497325,0.712472044,0.064202601,1.657243816,0.847843943,11.89913545,125.05250671080866,5625.900337797784,6.098177301744515,1381.12650834984,7.575191021921808,567.5068428787528,12,59.24071057549517,76.19082874115959,79.28768362122108,67.05949352075503,47.305562704408615,30.3904125157811,18.995362867669044,11.856030393925955,49.09007349758223,14.003253251241402,0.0,0.0,0.0,1.4248268592854187,6.7145234956648965,14.724138823316874,34.580867530887225,14,304.78037188758185,32.48372502646553,315.0658235261914,0.3747521088893629,8.260169805150554,7.408547293861157,4.499344540931159,29.97668730345785,83.9836889632064,57.0317080550436,5.222109822165984,253.3301937206465,258.10383701101296,212.47509704421103,236.09432897743864,244.13400637132847,6.098177301744515,48.375929857897056,73.12078773997456,17.856030393925955,30.627408765165782,9.856030393925955,222.5511407066649,183.93314948046475,47.20978704698414,31.91002567345135,137.96114441626227,82.52047426656893,75.52618707983027,1,141.37250628823097,173.18205127312487,118.77943972482832,123.70626525883016,91,539.8370211623139,3231.387343531147,86.0358910790938,47.722999245219874,13,39.66280961035916,12.46781691592785,0.0,0.0,-60.81281658828696,73.04668673942508,53.341038389342735,109.88422666011652,118.77943972482832,0.0,0.0,34.1935631571146,0.0,898.9999999999999,0.0,436,18,37.90407912058227,335.5086241041028,15.061004058684189,19055.10464785972,4944237601.079841,258.10383701101296,26.73886230422197,61.8936769616714,96.04231610929116,53.02393650114559,0.0,1515.0820411113227,162.67111215518818,11.308834307801698,133.7051094984059,7.714523495664896,171.41974382985515,175.40308674745316,18.612801285371333,127.01651737910954,164.74872596483092,34.909909054271026,3129.016759847243,454.742951317509,-87.26234889876963,2.73362181723978,56.90231472641368,39.18718341171305,192.21885618270093,791,7.458613270743599,9,0.0,0.3172089284262143,218.10465353000504,0.0,0.0,16.59307392996924,4.0,39.21134635605112,99.23789394573252,71.24716046114875,285.74980324508806,134.47388977955544,54.65205474921779,0.3332581917924942,14.103340284607013,21.90328068777104,75.5014637767304,124.32503000813298,-100.0,-100.0,-97.71429329776376,-100.0,-99.84942016747004,-24.827521214073872,-86.89486265816099,60.513864040113006,36.95223786279779,17.503427710035915,0.495,19.238,5.762,1,134.232,575.089,1287.947,32.04037499,34.79383687,AYYALON - SHEKHUNAT 'EZRA,Israel,774.2690711825551
il_18115,0.987758385,5.961279261,6.03515936,-0.713964632,0.927054418,0.063312799,1.586620926,0.842847365,11.67203791,156.92480906425806,5797.406668606086,30.055177263700312,1353.628909073715,7.759277273157129,901.760250023642,12,51.0,68.51855454631425,76.03710909262851,67.03710909262851,47.27783181947139,30.51855454631426,18.759277273157128,11.759277273157128,30.685059087900104,9.870604551042668,0.0,0.0,0.0,9.333009083171692,5.999999999999999,13.000000000000002,29.0,12,557.1293954489573,22.314940912099896,328.1303681994423,0.7592772731571282,1.9628909073714875,8.85156362948595,13.666990916828308,14.481445453685744,100.0,91.33300908317167,0.7592772731571282,241.4072272684288,245.4072272684288,203.6479499952716,227.16650454158585,230.6479499952716,30.055177263700312,49.03710909262852,73.79638636578564,17.759277273157128,31.277831819471384,9.75927727315713,209.64794999527163,167.3701181758002,36.72216818052862,23.481445453685744,117.85156362948594,81.03710909262851,67.0,6,124.6479499952716,160.40722726842873,96.85156362948597,103.61084090264308,84,496.8334954584142,5350.61638825715,374.5966637335109,9.388186346872,13,90.611813653128,0.0,0.0,0.0,-63.48144545368574,66.96289090737149,47.20361363421436,107.7221681805286,96.85156362948597,0.0,0.0,33.518554546314256,0.0,899.0000000000001,0.0,436,3,35.518554546314256,345.66699091682835,21.481445453685744,21615.28217617848,12692111118.373709,245.4072272684288,25.000000000000004,53.44433636105723,88.20361363421435,46.20361363421436,0.0,2284.251924296879,165.48144545368575,8.240722726842872,135.24072272684288,7.000000000000001,173.48144545368575,179.2407227268429,13.481445453685744,124.48144545368577,164.7221681805286,55.98193182892821,1828.2100087994672,419.074218185257,-90.75927727315714,-6.722168180528616,52.79638636578565,36.518554546314256,177.88867272211448,791,14.11132727788554,11,0.0,0.0,176.14746362002916,0.0,0.0,17.759277273157128,4.0,42.24072272684287,101.79638636578564,83.07421818525704,674.8925637240541,116.72216818052864,68.5747045604995,0.0,10.240722726842872,45.741209102085335,62.481445453685744,101.0,-100.0,-100.0,-97.24072272684288,-100.0,-100.0,-5.610840902643078,-85.48144545368575,60.27783181947139,46.83349545841416,8.444336361057232,0.155,5.934,1.876,0,37.055,109.324,666.125,31.75722536,34.99487492,SOREQ - HARTUV,Israel,228.08928664473927
il_18125,0.727861054,7.609965777,10.45524518,-0.854025518,0.467750809,0.063039014,1.61013986,0.865639973,13.11929461,80.0,5194.0,11.0,1418.0,6.0,434.0,12,51.0,66.0,69.0,58.00000000000001,41.0,26.0,16.0,10.0,56.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,30.0,14,337.99999999999994,10.0,304.0,0.0,11.0,50.0,0.0,30.0,100.0,44.0,0.0,260.0,264.0,221.0,243.0,249.0,11.0,42.0,64.0,15.0,26.0,8.0,229.0,191.0,43.0,29.000000000000004,146.0,73.0,68.0,1,149.0,180.00000000000003,127.0,132.0,96,478.00000000000006,1383.0000000000002,94.0,100.0,13,0.0,0.0,0.0,0.0,-66.0,76.0,56.0,112.0,127.0,0.0,0.0,34.0,0.0,899.0000000000001,0.0,436,16,33.0,337.0,13.0,31671.0,1140629120.0,264.0,28.0,65.0,99.0,56.0,0.0,272.095,166.0,10.0,136.0,6.0,175.0,179.0,17.0,129.0,168.0,21.0,2606.0,403.00000000000006,-88.99999999999999,-9.0,46.0,34.0,199.0,791,0.0,9,0.0,0.0,207.0,0.0,0.0,15.0,4.0,37.0,87.0,66.0,211.0,122.0,28.0,1.0,13.0,18.0,69.0,103.0,-100.0,-100.0,-98.0,-100.0,-100.0,-33.0,-88.99999999999999,54.0,25.0,11.0,0.225,8.725,2.741,1,56.272,194.978,697.236,31.80110263,34.95170208,HAR'EL - KEFAR URIYYA,Israel,12.394175739868189
il_18131,0.875516769,6.590774812,7.52786816,-0.786408359,0.685071605,0.063449692,1.609375,0.85065024,12.04263566,138.5855259169141,5531.779301215477,26.178826453424232,1375.9842500314578,7.161804724308313,753.9485158472252,12,51.08120959885136,67.6451605470756,73.58631169809473,63.98381430060246,45.123258275040286,29.00205835015765,17.860556025562175,11.141502324595477,38.94601921124429,5.755763303440944,0.0,0.0,0.0,8.101761508689865,6.0,13.020302399712838,29.36215589788465,12,488.52264313653177,17.909306673316973,317.2209280488034,0.4427510233416111,5.361326494515777,22.89582468672623,7.969518420148999,19.12895573863431,98.68034401866556,78.08584376437723,0.4427510233416111,247.84562065336573,251.84562065336573,209.75976743310613,232.68587427921508,237.14222573070364,26.178826453424232,46.5660092983819,70.3859605245184,16.860556025562175,29.44480937349926,9.161804724308311,216.4231720297369,175.71771875691724,38.93764892409823,25.38039994743984,127.75626520618523,78.26476059963578,67.34185349817182,6,133.03092752203182,167.2280789509632,107.37906500339037,113.52056732798584,84,490.63370602138775,3768.031246509569,269.0277815288178,40.10888071319149,13,59.891119286808525,0.0,0.0,0.0,-64.39544425235009,70.03648809911037,50.31279077673546,109.23363952804176,107.37906500339037,0.0,0.0,33.46769704446266,0.0,899.0000000000001,0.0,436,3,34.604555747649925,341.4148547147412,19.0411037667169,25796.4239514402,8220809219.725325,251.84562065336573,25.924048495951247,57.492839550598966,91.9355905739406,49.6140394754816,0.0,1732.3935604460669,165.69143485629365,8.878800075117363,135.47603937780704,6.719053700966702,173.99268355503978,179.11388347992238,14.757600150234724,125.99794164984236,165.85118123044427,43.55333239929465,2097.92396308577,413.7528475961127,-90.1008975251698,-7.529630131985304,50.391218619321,35.604555747649925,185.30197210485431,791,8.948885584358514,11,0.0,0.0203023997128377,188.83886570964955,0.0,0.0,16.819951226136503,4.0,40.77005918389441,96.8594146310749,77.14706290167405,515.0630040798588,118.61609782563926,53.48182803163885,0.3824582975974872,11.1800487738635,35.263956214615504,64.72225344561164,101.82582379433347,-100.0,-100.0,-97.5572489766584,-100.0,-99.97969760028718,-15.30052822809104,-86.71699535080904,58.12325827504029,39.384819130031104,9.700391663032384,0.225,8.725,2.741,1,56.272,194.978,697.236,31.80832195,34.84811369,SOREQ - YESODOT,Israel,393.2637638949946
